idx,t_us,red,ir,green,finger,rb_used,flags
22756,369683695,147769,173282,0,1,0,0
22757,369699320,147769,173282,0,1,0,2
22758,369714945,147736,173282,0,1,0,0
22759,369730570,147736,173282,0,1,0,2
22760,369746195,147736,173282,0,1,0,2
22761,369761820,147759,173313,0,1,1,0
22762,369777445,147743,173340,0,1,0,0
22763,369793070,147743,173340,0,1,0,2
22764,369808695,147743,173340,0,1,0,2
22765,369824320,147752,173358,0,1,1,0
22766,369839945,147766,173421,0,1,0,0
22767,369855570,147766,173421,0,1,0,2
22768,369871195,147800,173501,0,1,1,0
22769,369886820,147804,173514,0,1,0,0
22770,369902445,147804,173514,0,1,0,2
22771,369918070,147757,173520,0,1,0,0
22772,369933695,147757,173520,0,1,0,2
22773,369949320,147757,173520,0,1,0,2
22774,369964945,147735,173362,0,1,1,0
22775,369980570,147693,173269,0,1,0,0
22776,369996195,147693,173269,0,1,0,2
22777,370011820,147693,173269,0,1,0,2
22778,370027445,147692,173219,0,1,1,0
22779,370043070,147691,173226,0,1,0,0
22780,370058695,147691,173226,0,1,0,2
22781,370074320,147672,173221,0,1,1,0
22782,370089945,147689,173249,0,1,0,0
22783,370105570,147689,173249,0,1,0,2
22784,370121195,147689,173249,0,1,0,2
22785,370136820,147689,173249,0,1,0,2
22786,370152445,147689,173249,0,1,0,2
22787,370168070,147703,173385,0,1,1,0
22788,370183695,147699,173376,0,1,0,0
22789,370199320,147699,173376,0,1,0,2
22790,370214945,147705,173416,0,1,1,0
22791,370230570,147710,173416,0,1,0,0
22792,370246195,147710,173416,0,1,0,2
22793,370261820,147692,173396,0,1,1,0
22794,370277445,147695,173409,0,1,0,0
22795,370293070,147695,173409,0,1,0,2
22796,370308695,147695,173409,0,1,0,2
22797,370324320,147721,173334,0,1,1,0
22798,370339945,147720,173356,0,1,0,0
22799,370355570,147623,173407,0,1,0,0
22800,370371195,147623,173407,0,1,0,2
22801,370386820,147623,173407,0,1,0,2
22802,370402445,147623,173407,0,1,0,2
22803,370418070,147722,173502,0,1,1,0
22804,370433695,147692,173537,0,1,0,0
22805,370449320,147692,173537,0,1,0,2
22806,370464945,147693,173543,0,1,1,0
22807,370480570,147665,173575,0,1,0,0
22808,370496195,147665,173575,0,1,0,2
22809,370511820,147688,173616,0,1,1,0
22810,370527445,147717,173632,0,1,0,0
22811,370543070,147717,173632,0,1,0,2
22812,370558695,147717,173632,0,1,0,2
22813,370574320,147717,173632,0,1,0,2
22814,370589945,147717,173632,0,1,0,2
22815,370605570,147655,173393,0,1,1,0
22816,370621195,147654,173349,0,1,0,0
22817,370636820,147654,173349,0,1,0,2
22818,370652445,147654,173349,0,1,0,2
22819,370668070,147671,173272,0,1,1,0
22820,370683695,147656,173293,0,1,0,0
22821,370699320,147656,173293,0,1,0,2
22822,370714945,147589,173364,0,1,1,0
22823,370730570,147597,173375,0,1,0,0
22824,370746195,147597,173375,0,1,0,2
22825,370761820,147650,173439,0,1,1,0
22826,370777445,147653,173466,0,1,0,0
22827,370793070,147653,173466,0,1,0,2
22828,370808695,147653,173466,0,1,0,2
22829,370824320,147653,173466,0,1,0,2
22830,370839945,147653,173466,0,1,0,2
22831,370855570,147645,173404,0,1,1,0
22832,370871195,147624,173394,0,1,0,0
22833,370886820,147624,173394,0,1,0,2
22834,370902445,147635,173408,0,1,1,0
22835,370918070,147628,173394,0,1,0,0
22836,370933695,147628,173394,0,1,0,2
22837,370949320,147631,173425,0,1,1,0
22838,370964945,147619,173486,0,1,0,0
22839,370980570,147619,173486,0,1,0,2
22840,370996195,147619,173486,0,1,0,2
22841,371011820,147523,173545,0,1,1,0
22842,371027445,147585,173548,0,1,0,0
22843,371043070,147632,173589,0,1,0,0
22844,371058695,147632,173589,0,1,0,2
22845,371074320,147632,173589,0,1,0,2
22846,371089945,147632,173589,0,1,0,2
22847,371105570,147605,173588,0,1,1,0
22848,371121195,147620,173651,0,1,0,0
22849,371136820,147620,173651,0,1,0,2
22850,371152445,147665,173675,0,1,1,0
22851,371168070,147690,173657,0,1,0,0
22852,371183695,147690,173657,0,1,0,2
22853,371199320,147690,173657,0,1,0,2
22854,371214945,147660,173498,0,1,1,0
22855,371230570,147596,173374,0,1,0,0
22856,371246195,147540,173340,0,1,0,0
22857,371261820,147540,173340,0,1,0,2
22858,371277445,147540,173340,0,1,0,2
22859,371293070,147540,173340,0,1,0,2
22860,371308695,147455,173317,0,1,1,0
22861,371324320,147404,173335,0,1,0,0
22862,371339945,147404,173335,0,1,0,2
22863,371355570,147425,173417,0,1,1,0
22864,371371195,147420,173446,0,1,0,0
22865,371386820,147420,173446,0,1,0,2
22866,371402445,147420,173446,0,1,0,2
22867,371418070,147481,173405,0,1,1,0
22868,371433695,147500,173412,0,1,0,0
22869,371449320,147665,173374,0,1,0,0
22870,371464945,147665,173374,0,1,0,2
22871,371480570,147665,173374,0,1,0,2
22872,371496195,147665,173374,0,1,0,2
22873,371511820,147490,173384,0,1,1,0
22874,371527445,147513,173382,0,1,0,0
22875,371543070,147513,173382,0,1,0,2
22876,371558695,147462,173467,0,1,1,0
22877,371574320,147490,173499,0,1,0,0
22878,371589945,147490,173499,0,1,0,2
22879,371605570,147499,173509,0,1,1,0
22880,371621195,147501,173510,0,1,0,0
22881,371636820,147501,173510,0,1,0,2
22882,371652445,147501,173510,0,1,0,2
22883,371668070,147501,173510,0,1,0,2
22884,371683695,147501,173510,0,1,0,2
22885,371699320,147493,173571,0,1,1,0
22886,371714945,147484,173623,0,1,0,0
22887,371730570,147484,173623,0,1,0,2
22888,371746195,147484,173623,0,1,0,2
22889,371761820,147524,173665,0,1,1,0
22890,371777445,147533,173663,0,1,0,0
22891,371793070,147533,173663,0,1,0,2
22892,371808695,147532,173679,0,1,1,0
22893,371824320,147480,173689,0,1,0,0
22894,371839945,147480,173689,0,1,0,2
22895,371855570,147505,173608,0,1,1,0
22896,371871195,147500,173485,0,1,0,0
22897,371886820,147500,173485,0,1,0,2
22898,371902445,147500,173485,0,1,0,2
22899,371918070,147500,173485,0,1,0,2
22900,371933695,147500,173485,0,1,0,2
22901,371949320,147458,173325,0,1,1,0
22902,371964945,147468,173328,0,1,0,0
22903,371980570,147468,173328,0,1,0,2
22904,371996195,147519,173361,0,1,1,0
22905,372011820,147527,173389,0,1,0,0
22906,372027445,147527,173389,0,1,0,2
22907,372043070,147510,173386,0,1,1,0
22908,372058695,147519,173408,0,1,0,0
22909,372074320,147519,173408,0,1,0,2
22910,372089945,147519,173408,0,1,0,2
22911,372105570,147451,173450,0,1,1,0
22912,372121195,147421,173470,0,1,0,0
22913,372136820,147448,173483,0,1,0,0
22914,372152445,147448,173483,0,1,0,2
22915,372168070,147448,173483,0,1,0,2
22916,372183695,147448,173483,0,1,0,2
22917,372199320,147425,173496,0,1,1,0
22918,372214945,147420,173479,0,1,0,0
22919,372230570,147420,173479,0,1,0,2
22920,372246195,147457,173527,0,1,1,0
22921,372261820,147437,173526,0,1,0,0
22922,372277445,147437,173526,0,1,0,2
22923,372293070,147437,173526,0,1,0,2
22924,372308695,147447,173581,0,1,1,0
22925,372324320,147441,173618,0,1,0,0
22926,372339945,147354,173679,0,1,0,0
22927,372355570,147354,173679,0,1,0,2
22928,372371195,147354,173679,0,1,0,2
22929,372386820,147354,173679,0,1,0,2
22930,372402445,147382,173729,0,1,1,0
22931,372418070,147399,173784,0,1,0,0
22932,372433695,147399,173784,0,1,0,2
22933,372449320,147472,173855,0,1,1,0
22934,372464945,147476,173866,0,1,0,0
22935,372480570,147476,173866,0,1,0,2
22936,372496195,147476,173866,0,1,0,2
22937,372511820,147511,173914,0,1,1,0
22938,372527445,147509,173892,0,1,0,0
22939,372543070,147471,173621,0,1,0,0
22940,372558695,147471,173621,0,1,0,2
22941,372574320,147471,173621,0,1,0,2
22942,372589945,147471,173621,0,1,0,2
22943,372605570,147429,173507,0,1,1,0
22944,372621195,147431,173496,0,1,0,0
22945,372636820,147431,173496,0,1,0,2
22946,372652445,147430,173505,0,1,1,0
22947,372668070,147452,173554,0,1,0,0
22948,372683695,147452,173554,0,1,0,2
22949,372699320,147452,173554,0,1,0,2
22950,372714945,147360,173627,0,1,1,0
22951,372730570,147395,173681,0,1,0,0
22952,372746195,147448,173706,0,1,0,0
22953,372761820,147448,173706,0,1,0,2
22954,372777445,147448,173706,0,1,0,2
22955,372793070,147448,173706,0,1,0,2
22956,372808695,147454,173707,0,1,1,0
22957,372824320,147450,173670,0,1,0,0
22958,372839945,147450,173670,0,1,0,2
22959,372855570,147410,173676,0,1,1,0
22960,372871195,147410,173698,0,1,0,0
22961,372886820,147410,173698,0,1,0,2
22962,372902445,147410,173698,0,1,0,2
22963,372918070,147404,173710,0,1,1,0
22964,372933695,147425,173736,0,1,0,0
22965,372949320,147344,173807,0,1,0,0
22966,372964945,147344,173807,0,1,0,2
22967,372980570,147344,173807,0,1,0,2
22968,372996195,147344,173807,0,1,0,2
22969,373011820,147426,173833,0,1,1,0
22970,373027445,147439,173873,0,1,0,0
22971,373043070,147439,173873,0,1,0,2
22972,373058695,147459,173853,0,1,1,0
22973,373074320,147486,173862,0,1,0,0
22974,373089945,147486,173862,0,1,0,2
22975,373105570,147486,173862,0,1,0,2
22976,373121195,147485,173869,0,1,1,0
22977,373136820,147493,173892,0,1,0,0
22978,373152445,147410,173868,0,1,0,0
22979,373168070,147410,173868,0,1,0,2
22980,373183695,147410,173868,0,1,0,2
