pc_time_s,recording,idx,t_us,red,ir,green,rb_used,flags,finger,underflow,overflow,catchup
1767648978.3514607,0,7500,78018437,138616,189343,0,0,11,1,1,0,1
1767648978.353133,0,7501,78028437,138616,189343,0,0,11,1,1,0,1
1767648978.3966486,0,7502,78038437,138580,189369,0,1,1,1,0,0,0
1767648978.3983762,0,7503,78048437,138623,189375,0,0,9,1,0,0,1
1767648978.3999255,0,7504,78058437,138623,189375,0,0,11,1,1,0,1
1767648978.4018323,0,7505,78068437,138623,189375,0,0,11,1,1,0,1
1767648978.4035,0,7506,78078437,138623,189375,0,0,11,1,1,0,1
1767648978.4455476,0,7507,78088437,138666,189345,0,1,9,1,0,0,1
1767648978.4470992,0,7508,78098437,138640,189381,0,0,9,1,0,0,1
1767648978.4488242,0,7509,78108437,138640,189381,0,0,11,1,1,0,1
1767648978.4504883,0,7510,78118437,138640,189381,0,0,11,1,1,0,1
1767648978.4520602,0,7511,78128437,138640,189381,0,0,11,1,1,0,1
1767648978.495639,0,7512,78138437,138650,189382,0,1,1,1,0,0,0
1767648978.4971316,0,7513,78148437,138654,189379,0,0,9,1,0,0,1
1767648978.4987023,0,7514,78158437,138654,189379,0,0,11,1,1,0,1
1767648978.5004542,0,7515,78168437,138654,189379,0,0,11,1,1,0,1
1767648978.502195,0,7516,78178437,138654,189379,0,0,11,1,1,0,1
1767648978.5037882,0,7517,78188437,138654,189379,0,0,11,1,1,0,1
1767648978.5467243,0,7518,78198437,138644,189393,0,1,1,1,0,0,0
1767648978.5484662,0,7519,78208437,138656,189382,0,0,9,1,0,0,1
1767648978.550129,0,7520,78218437,138656,189382,0,0,11,1,1,0,1
1767648978.5516267,0,7521,78228437,138656,189382,0,0,11,1,1,0,1
1767648978.5533583,0,7522,78238437,138656,189382,0,0,11,1,1,0,1
1767648978.596657,0,7523,78248437,138651,189393,0,1,1,1,0,0,0
1767648978.5983076,0,7524,78258437,138678,189392,0,0,9,1,0,0,1
1767648978.5999472,0,7525,78268437,138678,189392,0,0,11,1,1,0,1
1767648978.6017134,0,7526,78278437,138678,189392,0,0,11,1,1,0,1
1767648978.6033814,0,7527,78288437,138678,189392,0,0,11,1,1,0,1
1767648978.6466396,0,7528,78298437,138677,189345,0,1,1,1,0,0,0
1767648978.648267,0,7529,78308437,138680,189394,0,0,9,1,0,0,1
1767648978.6498818,0,7530,78318437,138680,189394,0,0,11,1,1,0,1
1767648978.651504,0,7531,78328437,138680,189394,0,0,11,1,1,0,1
1767648978.6531112,0,7532,78338437,138680,189394,0,0,11,1,1,0,1
1767648978.6966543,0,7533,78348437,138680,189356,0,1,1,1,0,0,0
1767648978.69824,0,7534,78358437,138716,189384,0,0,9,1,0,0,1
1767648978.699884,0,7535,78368437,138716,189384,0,0,11,1,1,0,1
1767648978.7014241,0,7536,78378437,138716,189384,0,0,11,1,1,0,1
1767648978.703094,0,7537,78388437,138716,189384,0,0,11,1,1,0,1
1767648978.7468371,0,7538,78398437,138692,189367,0,1,1,1,0,0,0
1767648978.7483592,0,7539,78408437,138704,189365,0,0,9,1,0,0,1
1767648978.7500598,0,7540,78418437,138704,189365,0,0,11,1,1,0,1
1767648978.7516334,0,7541,78428437,138704,189365,0,0,11,1,1,0,1
1767648978.7532432,0,7542,78438437,138704,189365,0,0,11,1,1,0,1
1767648978.7967572,0,7543,78448437,138677,189371,0,1,1,1,0,0,0
1767648978.7983954,0,7544,78458437,138655,189354,0,0,9,1,0,0,1
1767648978.800112,0,7545,78468437,138655,189354,0,0,11,1,1,0,1
1767648978.8018868,0,7546,78478437,138655,189354,0,0,11,1,1,0,1
1767648978.8036306,0,7547,78488437,138655,189354,0,0,11,1,1,0,1
1767648978.846833,0,7548,78498437,138676,189325,0,1,1,1,0,0,0
1767648978.8482263,0,7549,78508437,138646,189332,0,0,9,1,0,0,1
1767648978.8498383,0,7550,78518437,138646,189332,0,0,11,1,1,0,1
1767648978.851424,0,7551,78528437,138646,189332,0,0,11,1,1,0,1
1767648978.853038,0,7552,78538437,138646,189332,0,0,11,1,1,0,1
1767648978.896655,0,7553,78548437,138661,189368,0,1,1,1,0,0,0
1767648978.898143,0,7554,78558437,138633,189353,0,0,9,1,0,0,1
1767648978.899713,0,7555,78568437,138633,189353,0,0,11,1,1,0,1
1767648978.9013999,0,7556,78578437,138633,189353,0,0,11,1,1,0,1
1767648978.9030771,0,7557,78588437,138633,189353,0,0,11,1,1,0,1
1767648978.9466655,0,7558,78598437,138683,189361,0,1,1,1,0,0,0
1767648978.9481757,0,7559,78608437,138665,189353,0,0,9,1,0,0,1
1767648978.949874,0,7560,78618437,138665,189353,0,0,11,1,1,0,1
1767648978.9514663,0,7561,78628437,138665,189353,0,0,11,1,1,0,1
1767648978.9530675,0,7562,78638437,138665,189353,0,0,11,1,1,0,1
1767648978.9968038,0,7563,78648437,138689,189360,0,1,1,1,0,0,0
1767648978.9984055,0,7564,78658437,138657,189350,0,0,9,1,0,0,1
1767648979.0000303,0,7565,78668437,138657,189350,0,0,11,1,1,0,1
1767648979.0016246,0,7566,78678437,138657,189350,0,0,11,1,1,0,1
1767648979.003112,0,7567,78688437,138657,189350,0,0,11,1,1,0,1
1767648979.047633,0,7568,78698437,138675,189353,0,1,1,1,0,0,0
1767648979.0483346,0,7569,78708437,138650,189357,0,0,9,1,0,0,1
1767648979.050187,0,7570,78718437,138650,189357,0,0,11,1,1,0,1
1767648979.0515513,0,7571,78728437,138650,189357,0,0,11,1,1,0,1
1767648979.053128,0,7572,78738437,138650,189357,0,0,11,1,1,0,1
1767648979.0966992,0,7573,78748437,138660,189347,0,1,1,1,0,0,0
1767648979.0982714,0,7574,78758437,138667,189363,0,0,9,1,0,0,1
1767648979.0999951,0,7575,78768437,138667,189363,0,0,11,1,1,0,1
1767648979.1016538,0,7576,78778437,138667,189363,0,0,11,1,1,0,1
1767648979.103128,0,7577,78788437,138667,189363,0,0,11,1,1,0,1
1767648979.1468246,0,7578,78798437,138684,189310,0,1,1,1,0,0,0
1767648979.1481633,0,7579,78808437,138721,189344,0,0,9,1,0,0,1
1767648979.1497262,0,7580,78818437,138721,189344,0,0,11,1,1,0,1
1767648979.1512995,0,7581,78828437,138721,189344,0,0,11,1,1,0,1
1767648979.1529617,0,7582,78838437,138721,189344,0,0,11,1,1,0,1
1767648979.1959136,0,7583,78848437,138685,189360,0,1,9,1,0,0,1
1767648979.1973186,0,7584,78858437,138700,189350,0,0,9,1,0,0,1
1767648979.1988676,0,7585,78868437,138700,189350,0,0,11,1,1,0,1
1767648979.2005494,0,7586,78878437,138700,189350,0,0,11,1,1,0,1
1767648979.2021532,0,7587,78888437,138700,189350,0,0,11,1,1,0,1
1767648979.2457216,0,7588,78898437,138700,189382,0,1,1,1,0,0,0
1767648979.2474382,0,7589,78908437,138712,189375,0,0,9,1,0,0,1
1767648979.2490263,0,7590,78918437,138712,189375,0,0,11,1,1,0,1
1767648979.2504666,0,7591,78928437,138712,189375,0,0,11,1,1,0,1
1767648979.2521646,0,7592,78938437,138712,189375,0,0,11,1,1,0,1
1767648979.2537441,0,7593,78948437,138712,189375,0,0,11,1,1,0,1
1767648979.2967544,0,7594,78958437,138714,189319,0,1,1,1,0,0,0
1767648979.298383,0,7595,78968437,138691,189363,0,0,9,1,0,0,1
1767648979.2999043,0,7596,78978437,138691,189363,0,0,11,1,1,0,1
1767648979.3014925,0,7597,78988437,138691,189363,0,0,11,1,1,0,1
1767648979.3032439,0,7598,78998437,138691,189363,0,0,11,1,1,0,1
1767648979.3467438,0,7599,79008437,138706,189314,0,1,1,1,0,0,0
1767648979.348496,0,7600,79018437,138695,189365,0,0,9,1,0,0,1
1767648979.3500946,0,7601,79028437,138695,189365,0,0,11,1,1,0,1
1767648979.3517208,0,7602,79038437,138695,189365,0,0,11,1,1,0,1
1767648979.35337,0,7603,79048437,138695,189365,0,0,11,1,1,0,1
1767648979.3977337,0,7604,79058437,138656,189450,0,1,1,1,0,0,0
1767648979.3993425,0,7605,79068437,138637,189458,0,0,9,1,0,0,1
1767648979.4009209,0,7606,79078437,138637,189458,0,0,11,1,1,0,1
1767648979.402491,0,7607,79088437,138637,189458,0,0,11,1,1,0,1
1767648979.404128,0,7608,79098437,138637,189458,0,0,11,1,1,0,1
1767648979.4477265,0,7609,79108437,138618,189429,0,1,1,1,0,0,0
1767648979.449395,0,7610,79118437,138674,189418,0,0,9,1,0,0,1
1767648979.450988,0,7611,79128437,138674,189418,0,0,11,1,1,0,1
1767648979.4527187,0,7612,79138437,138674,189418,0,0,11,1,1,0,1
1767648979.4543488,0,7613,79148437,138674,189418,0,0,11,1,1,0,1
1767648979.497558,0,7614,79158437,138671,189460,0,1,1,1,0,0,0
1767648979.4991348,0,7615,79168437,138663,189404,0,0,9,1,0,0,1
1767648979.5008185,0,7616,79178437,138663,189404,0,0,11,1,1,0,1
1767648979.5024803,0,7617,79188437,138663,189404,0,0,11,1,1,0,1
1767648979.504088,0,7618,79198437,138663,189404,0,0,11,1,1,0,1
1767648979.5422077,0,7619,79208437,138663,189404,0,0,3,1,1,0,0
1767648979.543893,0,7620,79218437,138663,189404,0,0,11,1,1,0,1
1767648979.5865743,0,7621,79228437,138683,189415,0,1,9,1,0,0,1
1767648979.5881474,0,7622,79238437,138656,189377,0,0,9,1,0,0,1
1767648979.5897257,0,7623,79248437,138656,189377,0,0,11,1,1,0,1
1767648979.5913033,0,7624,79258437,138656,189377,0,0,11,1,1,0,1
1767648979.5930166,0,7625,79268437,138656,189377,0,0,11,1,1,0,1
1767648979.6356542,0,7626,79278437,138772,189292,0,1,9,1,0,0,1
1767648979.6371405,0,7627,79288437,138722,189303,0,0,9,1,0,0,1
1767648979.6387374,0,7628,79298437,138722,189303,0,0,11,1,1,0,1
1767648979.6413665,0,7629,79308437,138722,189303,0,0,3,1,1,0,0
1767648979.6431494,0,7630,79318437,138722,189303,0,0,11,1,1,0,1
1767648979.687343,0,7631,79328437,138703,189318,0,1,9,1,0,0,1
1767648979.687434,0,7632,79338437,138713,189323,0,0,9,1,0,0,1
1767648979.688813,0,7633,79348437,138713,189323,0,0,11,1,1,0,1
1767648979.6905403,0,7634,79358437,138713,189323,0,0,11,1,1,0,1
1767648979.692256,0,7635,79368437,138713,189323,0,0,11,1,1,0,1
1767648979.6937182,0,7636,79378437,138713,189323,0,0,11,1,1,0,1
1767648979.735684,0,7637,79388437,138724,189347,0,1,9,1,0,0,1
1767648979.7374122,0,7638,79398437,138723,189362,0,0,9,1,0,0,1
1767648979.7401454,0,7639,79408437,138723,189362,0,0,3,1,1,0,0
1767648979.7417235,0,7640,79418437,138723,189362,0,0,11,1,1,0,1
1767648979.7433581,0,7641,79428437,138723,189362,0,0,11,1,1,0,1
1767648979.785865,0,7642,79438437,138728,189312,0,1,9,1,0,0,1
1767648979.787171,0,7643,79448437,138685,189378,0,0,9,1,0,0,1
1767648979.7887077,0,7644,79458437,138685,189378,0,0,11,1,1,0,1
1767648979.7903578,0,7645,79468437,138685,189378,0,0,11,1,1,0,1
1767648979.7920227,0,7646,79478437,138685,189378,0,0,11,1,1,0,1
1767648979.7936478,0,7647,79488437,138685,189378,0,0,11,1,1,0,1
1767648979.8371115,0,7648,79498437,138689,189373,0,1,1,1,0,0,0
1767648979.838655,0,7649,79508437,138698,189375,0,0,9,1,0,0,1
1767648979.8403885,0,7650,79518437,138698,189375,0,0,11,1,1,0,1
1767648979.8421052,0,7651,79528437,138698,189375,0,0,11,1,1,0,1
1767648979.8437474,0,7652,79538437,138698,189375,0,0,11,1,1,0,1
1767648979.8856845,0,7653,79548437,138675,189391,0,1,9,1,0,0,1
1767648979.8871248,0,7654,79558437,138710,189376,0,0,9,1,0,0,1
1767648979.8887436,0,7655,79568437,138710,189376,0,0,11,1,1,0,1
1767648979.8903635,0,7656,79578437,138710,189376,0,0,11,1,1,0,1
1767648979.89208,0,7657,79588437,138710,189376,0,0,11,1,1,0,1
1767648979.9358284,0,7658,79598437,138656,189372,0,1,1,1,0,0,0
1767648979.937387,0,7659,79608437,138649,189377,0,0,9,1,0,0,1
1767648979.9390972,0,7660,79618437,138649,189377,0,0,11,1,1,0,1
1767648979.9407268,0,7661,79628437,138649,189377,0,0,11,1,1,0,1
1767648979.9422865,0,7662,79638437,138649,189377,0,0,11,1,1,0,1
1767648979.9438396,0,7663,79648437,138649,189377,0,0,11,1,1,0,1
1767648979.9877539,0,7664,79658437,138600,189398,0,1,1,1,0,0,0
1767648979.9893508,0,7665,79668437,138619,189378,0,0,9,1,0,0,1
1767648979.9911017,0,7666,79678437,138619,189378,0,0,11,1,1,0,1
1767648979.9927292,0,7667,79688437,138619,189378,0,0,11,1,1,0,1
1767648979.9949493,0,7668,79698437,138619,189378,0,0,11,1,1,0,1
1767648980.03781,0,7669,79708437,138623,189339,0,1,1,1,0,0,0
1767648980.0394857,0,7670,79718437,138615,189412,0,0,9,1,0,0,1
1767648980.0411453,0,7671,79728437,138615,189412,0,0,11,1,1,0,1
1767648980.042646,0,7672,79738437,138615,189412,0,0,11,1,1,0,1
1767648980.0453317,0,7673,79748437,138615,189412,0,0,11,1,1,0,1
1767648980.0877764,0,7674,79758437,138611,189380,0,1,1,1,0,0,0
1767648980.0894845,0,7675,79768437,138610,189371,0,0,9,1,0,0,1
1767648980.0911028,0,7676,79778437,138610,189371,0,0,11,1,1,0,1
1767648980.0927231,0,7677,79788437,138610,189371,0,0,11,1,1,0,1
1767648980.0953994,0,7678,79798437,138610,189371,0,0,11,1,1,0,1
1767648980.137794,0,7679,79808437,138668,189355,0,1,1,1,0,0,0
1767648980.1391497,0,7680,79818437,138629,189376,0,0,9,1,0,0,1
1767648980.1407263,0,7681,79828437,138629,189376,0,0,11,1,1,0,1
1767648980.1423514,0,7682,79838437,138629,189376,0,0,11,1,1,0,1
1767648980.1444516,0,7683,79848437,138629,189376,0,0,11,1,1,0,1
1767648980.1876664,0,7684,79858437,138633,189373,0,1,1,1,0,0,0
1767648980.1891422,0,7685,79868437,138652,189364,0,0,9,1,0,0,1
1767648980.1907277,0,7686,79878437,138652,189364,0,0,11,1,1,0,1
1767648980.192477,0,7687,79888437,138652,189364,0,0,11,1,1,0,1
1767648980.1947107,0,7688,79898437,138652,189364,0,0,11,1,1,0,1
1767648980.237675,0,7689,79908437,138615,189368,0,1,1,1,0,0,0
1767648980.2391455,0,7690,79918437,138672,189376,0,0,9,1,0,0,1
1767648980.2407286,0,7691,79928437,138672,189376,0,0,11,1,1,0,1
1767648980.242389,0,7692,79938437,138672,189376,0,0,11,1,1,0,1
1767648980.2441475,0,7693,79948437,138672,189376,0,0,11,1,1,0,1
1767648980.28756,0,7694,79958437,138676,189383,0,1,1,1,0,0,0
1767648980.2891269,0,7695,79968437,138686,189377,0,0,9,1,0,0,1
1767648980.290736,0,7696,79978437,138686,189377,0,0,11,1,1,0,1
1767648980.2923558,0,7697,79988437,138686,189377,0,0,11,1,1,0,1
1767648980.2941017,0,7698,79998437,138686,189377,0,0,11,1,1,0,1
1767648980.3377535,0,7699,80008437,138658,189394,0,1,1,1,0,0,0
1767648980.339385,0,7700,80018437,138663,189387,0,0,9,1,0,0,1
1767648980.3410666,0,7701,80028437,138663,189387,0,0,11,1,1,0,1
1767648980.3426511,0,7702,80038437,138663,189387,0,0,11,1,1,0,1
1767648980.3442955,0,7703,80048437,138663,189387,0,0,11,1,1,0,1
1767648980.3876767,0,7704,80058437,138669,189378,0,1,1,1,0,0,0
1767648980.3892314,0,7705,80068437,138662,189376,0,0,9,1,0,0,1
1767648980.3908825,0,7706,80078437,138662,189376,0,0,11,1,1,0,1
1767648980.3924623,0,7707,80088437,138662,189376,0,0,11,1,1,0,1
1767648980.3942606,0,7708,80098437,138662,189376,0,0,11,1,1,0,1
1767648980.4375978,0,7709,80108437,138664,189373,0,1,1,1,0,0,0
1767648980.439296,0,7710,80118437,138650,189388,0,0,9,1,0,0,1
1767648980.4408336,0,7711,80128437,138650,189388,0,0,11,1,1,0,1
1767648980.4425569,0,7712,80138437,138650,189388,0,0,11,1,1,0,1
1767648980.4443295,0,7713,80148437,138650,189388,0,0,11,1,1,0,1
1767648980.4876683,0,7714,80158437,138699,189386,0,1,1,1,0,0,0
1767648980.4892519,0,7715,80168437,138680,189373,0,0,9,1,0,0,1
1767648980.4908323,0,7716,80178437,138680,189373,0,0,11,1,1,0,1
1767648980.4925456,0,7717,80188437,138680,189373,0,0,11,1,1,0,1
1767648980.494492,0,7718,80198437,138680,189373,0,0,11,1,1,0,1
1767648980.5376701,0,7719,80208437,138660,189360,0,1,1,1,0,0,0
1767648980.5391364,0,7720,80218437,138665,189377,0,0,9,1,0,0,1
1767648980.5407383,0,7721,80228437,138665,189377,0,0,11,1,1,0,1
1767648980.5423527,0,7722,80238437,138665,189377,0,0,11,1,1,0,1
1767648980.5442789,0,7723,80248437,138665,189377,0,0,11,1,1,0,1
1767648980.5867,0,7724,80258437,138669,189347,0,1,9,1,0,0,1
1767648980.588223,0,7725,80268437,138625,189365,0,0,9,1,0,0,1
1767648980.589876,0,7726,80278437,138625,189365,0,0,11,1,1,0,1
1767648980.5915275,0,7727,80288437,138625,189365,0,0,11,1,1,0,1
1767648980.5930483,0,7728,80298437,138625,189365,0,0,11,1,1,0,1
1767648980.6365612,0,7729,80308437,138628,189394,0,1,1,1,0,0,0
1767648980.6382217,0,7730,80318437,138629,189348,0,0,9,1,0,0,1
1767648980.6399055,0,7731,80328437,138629,189348,0,0,11,1,1,0,1
1767648980.641533,0,7732,80338437,138629,189348,0,0,11,1,1,0,1
1767648980.6430328,0,7733,80348437,138629,189348,0,0,11,1,1,0,1
1767648980.644724,0,7734,80358437,138629,189348,0,0,11,1,1,0,1
1767648980.6875503,0,7735,80368437,138606,189375,0,1,1,1,0,0,0
1767648980.6891406,0,7736,80378437,138622,189357,0,0,9,1,0,0,1
1767648980.6908338,0,7737,80388437,138622,189357,0,0,11,1,1,0,1
1767648980.6924667,0,7738,80398437,138622,189357,0,0,11,1,1,0,1
1767648980.6940353,0,7739,80408437,138622,189357,0,0,11,1,1,0,1
1767648980.7376776,0,7740,80418437,138642,189388,0,1,1,1,0,0,0
1767648980.7391407,0,7741,80428437,138654,189388,0,0,9,1,0,0,1
1767648980.7408898,0,7742,80438437,138654,189388,0,0,11,1,1,0,1
1767648980.742488,0,7743,80448437,138654,189388,0,0,11,1,1,0,1
1767648980.7441432,0,7744,80458437,138654,189388,0,0,11,1,1,0,1
1767648980.7876763,0,7745,80468437,138689,189375,0,1,1,1,0,0,0
1767648980.7893488,0,7746,80478437,138657,189381,0,0,9,1,0,0,1
1767648980.7911406,0,7747,80488437,138657,189381,0,0,11,1,1,0,1
1767648980.792886,0,7748,80498437,138657,189381,0,0,11,1,1,0,1
1767648980.7951248,0,7749,80508437,138657,189381,0,0,11,1,1,0,1
1767648980.8376818,0,7750,80518437,138687,189367,0,1,1,1,0,0,0
1767648980.8392668,0,7751,80528437,138626,189352,0,0,9,1,0,0,1
1767648980.840838,0,7752,80538437,138626,189352,0,0,11,1,1,0,1
1767648980.8425443,0,7753,80548437,138626,189352,0,0,11,1,1,0,1
1767648980.8444183,0,7754,80558437,138626,189352,0,0,11,1,1,0,1
1767648980.8875043,0,7755,80568437,138653,189364,0,1,1,1,0,0,0
1767648980.8891768,0,7756,80578437,138653,189354,0,0,9,1,0,0,1
1767648980.8908405,0,7757,80588437,138653,189354,0,0,11,1,1,0,1
1767648980.8925493,0,7758,80598437,138653,189354,0,0,11,1,1,0,1
1767648980.894128,0,7759,80608437,138653,189354,0,0,11,1,1,0,1
1767648980.937703,0,7760,80618437,138688,189384,0,1,1,1,0,0,0
1767648980.9392543,0,7761,80628437,138674,189382,0,0,9,1,0,0,1
1767648980.9408906,0,7762,80638437,138674,189382,0,0,11,1,1,0,1
1767648980.942503,0,7763,80648437,138674,189382,0,0,11,1,1,0,1
1767648980.9445353,0,7764,80658437,138674,189382,0,0,11,1,1,0,1
1767648980.9877067,0,7765,80668437,138681,189384,0,1,1,1,0,0,0
1767648980.9891026,0,7766,80678437,138643,189343,0,0,9,1,0,0,1
1767648980.9907444,0,7767,80688437,138643,189343,0,0,11,1,1,0,1
1767648980.9924126,0,7768,80698437,138643,189343,0,0,11,1,1,0,1
1767648980.9943366,0,7769,80708437,138643,189343,0,0,11,1,1,0,1
1767648981.0375323,0,7770,80718437,138643,189377,0,1,1,1,0,0,0
1767648981.0392396,0,7771,80728437,138630,189368,0,0,9,1,0,0,1
1767648981.0408373,0,7772,80738437,138630,189368,0,0,11,1,1,0,1
1767648981.0424993,0,7773,80748437,138630,189368,0,0,11,1,1,0,1
1767648981.0442698,0,7774,80758437,138630,189368,0,0,11,1,1,0,1
1767648981.0821455,0,7775,80768437,138630,189368,0,0,3,1,1,0,0
1767648981.0839121,0,7776,80778437,138630,189368,0,0,11,1,1,0,1
1767648981.1265535,0,7777,80788437,138620,189371,0,1,9,1,0,0,1
1767648981.1281557,0,7778,80798437,138611,189385,0,0,9,1,0,0,1
1767648981.129918,0,7779,80808437,138611,189385,0,0,11,1,1,0,1
1767648981.1314454,0,7780,80818437,138611,189385,0,0,11,1,1,0,1
1767648981.1330407,0,7781,80828437,138611,189385,0,0,11,1,1,0,1
1767648981.1347222,0,7782,80838437,138611,189385,0,0,11,1,1,0,1
1767648981.176466,0,7783,80848437,138622,189392,0,1,9,1,0,0,1
1767648981.1780493,0,7784,80858437,138642,189374,0,0,9,1,0,0,1
1767648981.180644,0,7785,80868437,138642,189374,0,0,3,1,1,0,0
1767648981.1822145,0,7786,80878437,138642,189374,0,0,11,1,1,0,1
1767648981.184022,0,7787,80888437,138642,189374,0,0,11,1,1,0,1
1767648981.2265568,0,7788,80898437,138644,189372,0,1,9,1,0,0,1
1767648981.2281396,0,7789,80908437,138644,189362,0,0,9,1,0,0,1
1767648981.2297425,0,7790,80918437,138644,189362,0,0,11,1,1,0,1
1767648981.2314,0,7791,80928437,138644,189362,0,0,11,1,1,0,1
1767648981.2329535,0,7792,80938437,138644,189362,0,0,11,1,1,0,1
1767648981.2344918,0,7793,80948437,138644,189362,0,0,11,1,1,0,1
1767648981.277562,0,7794,80958437,138619,189376,0,1,1,1,0,0,0
1767648981.2791266,0,7795,80968437,138662,189366,0,0,9,1,0,0,1
1767648981.2808387,0,7796,80978437,138662,189366,0,0,11,1,1,0,1
1767648981.2824147,0,7797,80988437,138662,189366,0,0,11,1,1,0,1
1767648981.2840612,0,7798,80998437,138662,189366,0,0,11,1,1,0,1
1767648981.3265712,0,7799,81008437,138661,189391,0,1,9,1,0,0,1
1767648981.3281343,0,7800,81018437,138672,189365,0,0,9,1,0,0,1
1767648981.3297238,0,7801,81028437,138672,189365,0,0,11,1,1,0,1
1767648981.3313432,0,7802,81038437,138672,189365,0,0,11,1,1,0,1
1767648981.3329391,0,7803,81048437,138672,189365,0,0,11,1,1,0,1
1767648981.3785148,0,7804,81058437,138664,189317,0,1,1,1,0,0,0
1767648981.380176,0,7805,81068437,138646,189316,0,0,9,1,0,0,1
1767648981.381747,0,7806,81078437,138646,189316,0,0,11,1,1,0,1
1767648981.3833244,0,7807,81088437,138646,189316,0,0,11,1,1,0,1
1767648981.4276235,0,7808,81098437,138624,189346,0,1,9,1,0,0,1
1767648981.4291213,0,7809,81108437,138614,189324,0,0,9,1,0,0,1
1767648981.4307466,0,7810,81118437,138614,189324,0,0,11,1,1,0,1
1767648981.4323797,0,7811,81128437,138614,189324,0,0,11,1,1,0,1
1767648981.434086,0,7812,81138437,138614,189324,0,0,11,1,1,0,1
1767648981.4764664,0,7813,81148437,138622,189357,0,1,9,1,0,0,1
1767648981.4790452,0,7814,81158437,138611,189359,0,0,1,1,0,0,0
1767648981.4806561,0,7815,81168437,138611,189359,0,0,11,1,1,0,1
1767648981.4821696,0,7816,81178437,138611,189359,0,0,11,1,1,0,1
1767648981.4837277,0,7817,81188437,138611,189359,0,0,11,1,1,0,1
1767648981.5274546,0,7818,81198437,138625,189333,0,1,9,1,0,0,1
1767648981.5290499,0,7819,81208437,138605,189287,0,0,9,1,0,0,1
1767648981.5306785,0,7820,81218437,138605,189287,0,0,11,1,1,0,1
1767648981.5321534,0,7821,81228437,138605,189287,0,0,11,1,1,0,1
1767648981.5337546,0,7822,81238437,138605,189287,0,0,11,1,1,0,1
1767648981.5765831,0,7823,81248437,138587,189380,0,1,9,1,0,0,1
1767648981.5792203,0,7824,81258437,138594,189376,0,0,1,1,0,0,0
1767648981.5809236,0,7825,81268437,138594,189376,0,0,11,1,1,0,1
1767648981.5824604,0,7826,81278437,138594,189376,0,0,11,1,1,0,1
1767648981.5840423,0,7827,81288437,138594,189376,0,0,11,1,1,0,1
1767648981.6264153,0,7828,81298437,138609,189383,0,1,9,1,0,0,1
1767648981.6284266,0,7829,81308437,138576,189394,0,0,9,1,0,0,1
1767648981.6297572,0,7830,81318437,138576,189394,0,0,11,1,1,0,1
1767648981.6314235,0,7831,81328437,138576,189394,0,0,11,1,1,0,1
1767648981.6330652,0,7832,81338437,138576,189394,0,0,11,1,1,0,1
1767648981.634654,0,7833,81348437,138576,189394,0,0,11,1,1,0,1
1767648981.67848,0,7834,81358437,138608,189384,0,1,1,1,0,0,0
1767648981.6797404,0,7835,81368437,138571,189364,0,0,9,1,0,0,1
1767648981.6807277,0,7836,81378437,138571,189364,0,0,11,1,1,0,1
1767648981.682302,0,7837,81388437,138571,189364,0,0,11,1,1,0,1
1767648981.683996,0,7838,81398437,138571,189364,0,0,11,1,1,0,1
1767648981.726426,0,7839,81408437,138612,189380,0,1,9,1,0,0,1
1767648981.7280955,0,7840,81418437,138561,189374,0,0,9,1,0,0,1
1767648981.7297566,0,7841,81428437,138561,189374,0,0,11,1,1,0,1
1767648981.7313287,0,7842,81438437,138561,189374,0,0,11,1,1,0,1
1767648981.732997,0,7843,81448437,138561,189374,0,0,11,1,1,0,1
1767648981.776576,0,7844,81458437,138603,189379,0,1,1,1,0,0,0
