dt,Fs,HOP,BATCH,pend_peak,samp,inf,active,infer_ms_s,fill_ms_s,rx_ms_s,eproxy_ms_s,t_sec,fs_run,hop_run,batch_run,burst_run
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,250.51567101478577,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,251.50965976715088,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.4,0.0,0.0,55.759,55.759,252.5124249458313,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,253.50963473320007,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,254.51554012298584,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,255.515278339386,64,384,1,256
1.0,64.0,384,8,3,256.0,0.0,20.5,0.0,0.0,57.49,57.49,256.5111632347107,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,257.51227259635925,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,258.5106830596924,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,259.51281452178955,64,384,1,256
1.0,64.0,384,8,4,256.0,0.0,20.5,0.0,0.0,56.985,56.985,260.5105195045471,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,261.5150234699249,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,262.51456451416016,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,263.51366448402405,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.5,0.0,0.0,57.696,57.696,264.50919127464294,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,265.51507544517517,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,266.5117118358612,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,267.51387095451355,64,384,1,256
1.0,64.0,384,8,5,256.0,0.0,20.7,0.0,0.0,56.856,56.856,268.5145275592804,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,269.50998163223267,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,270.5085608959198,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,271.51496958732605,64,384,1,256
1.0,64.0,384,8,6,256.0,0.0,20.5,0.0,0.0,57.503,57.503,272.52489852905273,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,273.51262283325195,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,274.5141990184784,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,275.5116903781891,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.5,0.0,0.0,57.813,57.813,276.5107493400574,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,277.509179353714,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,278.51153349876404,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,279.5132350921631,64,384,1,256
