dt,Fs,HOP,BATCH,pend_peak,samp,inf,active,infer_ms_s,fill_ms_s,rx_ms_s,eproxy_ms_s,t_sec,fs_run,hop_run,batch_run,burst_run
0.5,64.0,384,8,0,128.0,0.0,19.3,0.0,0.0,35.216,35.216,102.04184246063232,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,102.53993797302246,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,36.168,36.168,103.04084801673889,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,103.53835964202881,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,35.722,35.722,104.04161667823792,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,104.53900837898254,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,36.172,36.172,105.04109978675842,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,105.53663682937622,64,384,1,64
0.5,64.0,384,8,6,128.0,0.0,19.4,0.0,0.0,36.256,36.256,106.04013180732727,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,106.5436704158783,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.6,0.0,0.0,36.822,36.822,107.04151344299316,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,107.5432460308075,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,36.432,36.432,108.04076099395752,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,108.5432608127594,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,35.764,35.764,109.04122138023376,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,109.53789901733398,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,33.72,33.72,110.04164266586304,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,110.53872680664062,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.3,0.0,0.0,36.616,36.616,111.04445767402649,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,111.53721404075623,64,384,1,64
0.5,64.0,384,8,7,128.0,0.0,19.8,0.0,0.0,35.656,35.656,112.04127907752991,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,112.54001069068909,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.8,0.0,0.0,32.846,32.846,113.04124760627747,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,113.54833364486694,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.7,0.0,0.0,35.916,35.916,114.04306244850159,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,114.53729557991028,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.3,0.0,0.0,32.6,32.6,115.03983807563782,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,115.53643465042114,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,36.512,36.512,116.04134321212769,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,116.5387794971466,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,36.168,36.168,117.04103779792786,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,117.53879261016846,64,384,1,64
9.99,64.0,384,8,8,64.08,0.801,96.0,943.687,0.343,963.398,1907.428,127.52440166473389,64,384,1,64
0.51,64.0,384,8,0,125.49,0.0,19.2,0.0,0.0,34.855,34.855,128.03394484519958,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,128.5350856781006,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,35.836,35.836,129.03450560569763,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,129.53827023506165,64,384,1,64
0.5,64.0,384,8,2,128.0,0.0,19.5,0.0,0.0,36.448,36.448,130.0338294506073,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,130.53957676887512,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,32.828,32.828,131.0332214832306,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,131.53181147575378,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.3,0.0,0.0,34.708,34.708,132.03478074073792,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,132.532879114151,64,384,1,64
0.5,64.0,384,8,0,127.74,0.0,19.7,0.0,0.0,35.371,35.371,133.0349555015564,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,133.5354642868042,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.7,0.0,0.0,35.534,35.534,134.03288435935974,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,134.53445315361023,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.7,0.0,0.0,35.256,35.256,135.0352749824524,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,135.53535914421082,64,384,1,64
0.5,64.0,384,8,3,128.0,0.0,19.5,0.0,0.0,35.95,35.95,136.03301095962524,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,136.54103088378906,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,35.88,35.88,137.0329089164734,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,137.53576469421387,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,35.714,35.714,138.03410267829895,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,138.5365264415741,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,33.71,33.71,139.03334212303162,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,139.53398299217224,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,35.588,35.588,140.0348596572876,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,140.53721070289612,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,36.634,36.634,141.03387093544006,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,141.5390133857727,64,384,1,64
0.5,64.0,384,8,4,128.0,0.0,19.4,0.0,0.0,35.644,35.644,142.033851146698,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,142.53638076782227,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,35.938,35.938,143.0330250263214,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,143.53403759002686,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,35.76,35.76,144.03418350219727,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,144.54186415672302,64,384,1,64
