idx,t_us,red,ir,green,finger,rb_used,flags
1625,51682506,146805,173313,0,1,127,0
1626,51713756,146967,173262,0,1,128,0
1627,51745006,146708,173255,0,1,127,0
1628,51776256,146710,173269,0,1,128,0
1629,51807506,146714,173253,0,1,129,0
1630,51838756,146728,173323,0,1,128,0
1631,51870006,146712,173354,0,1,128,0
1632,51901256,146694,173291,0,1,127,0
1633,51932506,146488,172978,0,1,128,0
1634,51963756,146486,172914,0,1,129,0
1635,51995006,146461,172832,0,1,128,0
1636,52026256,146400,172791,0,1,129,0
1637,52057506,146421,172857,0,1,129,0
1638,52088756,146491,172910,0,1,128,0
1639,52120006,146470,172903,0,1,129,0
1640,52151256,146364,172758,0,1,128,0
1641,52182506,146384,172884,0,1,129,0
1642,52213756,146430,172966,0,1,130,0
1643,52245006,146458,172896,0,1,129,0
1644,52276256,146408,172899,0,1,129,0
1645,52307506,146490,172875,0,1,128,0
1646,52338756,146464,172871,0,1,129,0
1647,52370006,146660,173314,0,1,130,0
1648,52401256,146790,173308,0,1,129,0
1649,52432506,146718,173127,0,1,130,0
1650,52463756,146637,173166,0,1,130,0
1651,52495006,146651,173308,0,1,129,0
1652,52526256,146834,173699,0,1,130,0
1653,52557506,146945,173865,0,1,129,0
1654,52588756,147209,174368,0,1,130,0
1655,52620006,147350,174521,0,1,131,0
1656,52651256,147390,174587,0,1,130,0
1657,52682506,147460,174741,0,1,130,0
1658,52713756,147476,174709,0,1,129,0
1659,52745006,147460,174581,0,1,130,0
1660,52776256,147427,174540,0,1,131,0
1661,52807506,147312,174427,0,1,130,0
1662,52838756,147380,174411,0,1,131,0
1663,52870006,147378,174330,0,1,131,0
1664,52901256,147296,174230,0,1,130,0
1665,52932506,147292,174274,0,1,131,0
1666,52963756,147374,174356,0,1,130,0
1667,52995006,147379,174398,0,1,131,0
1668,53026256,147401,174520,0,1,132,0
1669,53057506,147474,174576,0,1,131,0
1670,53088756,147453,174563,0,1,131,0
1671,53120006,147416,174460,0,1,130,0
1672,53151256,147392,174397,0,1,131,0
1673,53182506,147402,174489,0,1,132,0
1674,53213756,147408,174458,0,1,131,0
1675,53245006,147304,174338,0,1,132,0
1676,53276256,147309,174329,0,1,132,0
1677,53307506,147322,174292,0,1,131,0
1678,53338756,147292,174295,0,1,132,0
1679,53370006,147277,174303,0,1,131,0
1680,53401256,147202,174264,0,1,132,0
1681,53432506,147313,174329,0,1,133,0
1682,53463756,147416,174201,0,1,132,0
1683,53495006,147232,174143,0,1,132,0
1684,53526256,147235,174232,0,1,133,0
1685,53557506,147272,174063,0,1,132,0
1686,53588756,147192,173859,0,1,133,0
1687,53620006,146980,173735,0,1,132,0
1688,53651256,146989,173665,0,1,133,0
1689,53682506,146932,173723,0,1,133,0
1690,53713756,147040,173676,0,1,132,0
1691,53745006,146982,173629,0,1,133,0
1692,53776256,146990,173690,0,1,132,0
1693,53807506,147015,173723,0,1,133,0
1694,53838756,147073,173808,0,1,134,0
1695,53870006,147157,173880,0,1,133,0
1696,53901256,147124,173911,0,1,133,0
1697,53932506,147128,173856,0,1,134,0
1698,53963756,147105,173842,0,1,133,0
1699,53995006,147123,173726,0,1,134,0
1700,54026256,147130,173764,0,1,133,0
1701,54057506,147195,173889,0,1,134,0
1702,54088756,147250,174007,0,1,134,0
1703,54120006,147242,173991,0,1,133,0
1704,54151256,147258,174110,0,1,134,0
1705,54182506,147325,174259,0,1,133,0
1706,54213756,147451,174459,0,1,134,0
1707,54245006,147515,174526,0,1,135,0
1708,54276256,147526,174529,0,1,134,0
1709,54307506,147550,174609,0,1,134,0
1710,54338756,147669,174818,0,1,135,0
1711,54370006,147674,174631,0,1,134,0
1712,54401256,147578,174461,0,1,135,0
1713,54432506,147547,174448,0,1,134,0
1714,54463756,147552,174466,0,1,135,0
1715,54495006,147599,174441,0,1,135,0
1716,54526256,147596,174431,0,1,134,0
1717,54557506,147447,174318,0,1,135,0
1718,54588756,147489,174187,0,1,134,0
1719,54620006,147470,174145,0,1,135,0
1720,54651256,147474,174176,0,1,136,0
1721,54682506,147491,174145,0,1,135,0
1722,54713756,147400,174082,0,1,135,0
1723,54745006,147367,174072,0,1,136,0
1724,54776256,147207,173848,0,1,135,0
1725,54807506,147175,173785,0,1,136,0
1726,54838756,147196,173826,0,1,135,0
1727,54870006,147181,173743,0,1,136,0
1728,54901256,147131,173741,0,1,136,0
1729,54932506,147086,173634,0,1,135,0
1730,54963756,147022,173522,0,1,136,0
1731,54995006,147474,173509,0,1,135,0
1732,55026256,146997,173656,0,1,136,0
1733,55057506,147020,173673,0,1,137,0
1734,55088756,147033,173550,0,1,136,0
1735,55120006,147015,173506,0,1,136,0
1736,55151256,146991,173425,0,1,137,0
1737,55182506,146997,173316,0,1,136,0
1738,55213756,146858,173139,0,1,137,0
1739,55245006,146855,173176,0,1,136,0
1740,55276256,146778,173119,0,1,137,0
1741,55307506,146804,172991,0,1,137,0
1742,55338756,146825,173079,0,1,136,0
1743,55370006,146886,173305,0,1,137,0
1744,55401256,146961,173387,0,1,136,0
1745,55432506,147051,173504,0,1,137,0
1746,55463756,147157,173707,0,1,138,0
1747,55495006,147198,173697,0,1,137,0
1748,55526256,147159,173646,0,1,137,0
1749,55557506,147143,173617,0,1,138,0
1750,55588756,147153,173580,0,1,137,0
1751,55620006,147151,173566,0,1,138,0
1752,55651256,147025,173561,0,1,137,0
1753,55682506,147052,173520,0,1,138,0
1754,55713756,147098,173521,0,1,138,0
1755,55745006,147065,173641,0,1,137,0
1756,55776256,147077,173649,0,1,138,0
1757,55807506,147162,173753,0,1,137,0
1758,55838756,147225,173725,0,1,138,0
1759,55870006,147123,173640,0,1,139,0
1760,55901256,146990,173503,0,1,138,0
1761,55932506,146964,173443,0,1,138,0
1762,55963756,146953,173269,0,1,139,0
1763,55995006,146936,173157,0,1,138,0
1764,56026256,146847,173061,0,1,139,0
1765,56057506,146828,173040,0,1,138,0
1766,56088756,146814,173001,0,1,139,0
1767,56120006,146775,172917,0,1,139,0
1768,56151256,146764,172950,0,1,138,0
1769,56182506,146863,173090,0,1,139,0
1770,56213756,146867,173072,0,1,138,0
1771,56245006,146846,173067,0,1,139,0
1772,56276256,146833,173137,0,1,140,0
1773,56307506,146887,173111,0,1,139,0
1774,56338756,146819,173072,0,1,139,0
1775,56370006,146825,173057,0,1,140,0
1776,56401256,146777,173037,0,1,139,0
1777,56432506,146779,173108,0,1,140,0
1778,56463756,146907,173009,0,1,139,0
1779,56495006,146861,172967,0,1,140,0
1780,56526256,146837,173112,0,1,140,0
1781,56557506,146865,173145,0,1,139,0
1782,56588756,146876,173097,0,1,140,0
1783,56620006,146863,173190,0,1,139,0
1784,56651256,146899,173255,0,1,140,0
1785,56682506,146913,173169,0,1,141,0
1786,56713756,146859,173107,0,1,140,0
1787,56745006,146690,172724,0,1,140,0
1788,56776256,146632,172592,0,1,141,0
1789,56807506,146651,172660,0,1,140,0
1790,56838756,146699,172732,0,1,141,0
1791,56870006,146637,172605,0,1,140,0
1792,56901256,146536,172492,0,1,141,0
1793,56932506,146604,172569,0,1,141,0
1794,56963756,146535,172475,0,1,140,0
1795,56995006,146675,172698,0,1,141,0
1796,57026256,146746,172749,0,1,140,0
1797,57057506,146778,172771,0,1,141,0
1798,57088756,146802,172762,0,1,142,0
1799,57120006,146764,172714,0,1,141,0
1800,57151256,146727,172792,0,1,141,0
1801,57182506,146826,172989,0,1,142,0
1802,57213756,146797,172929,0,1,141,0
1803,57245006,146785,172953,0,1,142,0
1804,57276256,146817,173004,0,1,141,0
1805,57307506,146808,172968,0,1,142,0
1806,57338756,146771,172902,0,1,142,0
1807,57370006,146766,172893,0,1,141,0
1808,57401256,146604,172548,0,1,142,0
1809,57432506,146522,172609,0,1,143,0
1810,57463756,146525,172649,0,1,142,0
1811,57495006,146589,172705,0,1,143,0
1812,57526256,146654,172767,0,1,142,0
1813,57557506,146652,172736,0,1,142,0
1814,57588756,146584,172553,0,1,143,0
1815,57620006,146548,172584,0,1,142,0
1816,57651256,146642,172790,0,1,143,0
1817,57682506,146676,172785,0,1,142,0
1818,57713756,146788,172775,0,1,143,0
1819,57745006,146732,172772,0,1,143,0
1820,57776256,146748,172882,0,1,142,0
1821,57807506,146772,172931,0,1,143,0
1822,57838756,146855,173081,0,1,144,0
1823,57870006,146890,173021,0,1,143,0
1824,57901256,146861,173009,0,1,144,0
1825,57932506,146893,173102,0,1,143,0
1826,57963756,146931,173126,0,1,143,0
1827,57995006,146928,173114,0,1,144,0
1828,58026256,146928,173113,0,1,143,0
1829,58057506,146880,173114,0,1,144,0
1830,58088756,146923,173133,0,1,143,0
1831,58120006,146942,173133,0,1,144,0
1832,58151256,146922,173020,0,1,144,0
1833,58182506,146888,173036,0,1,143,0
1834,58213756,146962,173065,0,1,144,0
1835,58245006,146887,172941,0,1,145,0
1836,58276256,146707,172850,0,1,144,0
1837,58307506,146749,172703,0,1,145,0
1838,58338756,146669,172572,0,1,144,0
1839,58370006,146522,172256,0,1,144,0
1840,58401256,146416,172152,0,1,145,0
1841,58432506,146424,172179,0,1,144,0
1842,58463756,146414,172159,0,1,145,0
1843,58495006,146259,171941,0,1,144,0
1844,58526256,146265,171881,0,1,145,0
1845,58557506,146210,171759,0,1,145,0
1846,58588756,146191,171766,0,1,144,0
1847,58620006,146207,171852,0,1,145,0
1848,58651256,146231,171858,0,1,146,0
1849,58682506,146230,171873,0,1,145,0
1850,58713756,146264,171937,0,1,146,0
1851,58745006,146277,171814,0,1,145,0
1852,58776256,146241,171750,0,1,145,0
1853,58807506,146226,171790,0,1,146,0
1854,58838756,146285,171907,0,1,145,0
1855,58870006,146278,171837,0,1,146,0
1856,58901256,146231,171726,0,1,145,0
1857,58932506,146013,171588,0,1,146,0
1858,58963756,146065,171596,0,1,146,0
1859,58995006,146059,171648,0,1,145,0
1860,59026256,146121,171826,0,1,146,0
1861,59057506,146207,171875,0,1,147,0
1862,59088756,146138,171666,0,1,146,0
1863,59120006,146064,171561,0,1,147,0
1864,59151256,145891,171081,0,1,146,0
1865,59182506,145783,170980,0,1,146,0
1866,59213756,145744,170926,0,1,147,0
1867,59245006,145661,170770,0,1,146,0
1868,59276256,145608,170693,0,1,147,0
1869,59307506,145553,170708,0,1,146,0
1870,59338756,145616,170755,0,1,147,0
1871,59370006,145430,170461,0,1,147,0
1872,59401256,145458,170365,0,1,146,0
1873,59432506,145440,170307,0,1,147,0
1874,59463756,145371,170148,0,1,148,0
1875,59495006,145402,170193,0,1,147,0
1876,59526256,145350,170129,0,1,148,0
1877,59557506,145278,170016,0,1,147,0
1878,59588756,145187,169995,0,1,147,0
1879,59620006,145146,169881,0,1,148,0
1880,59651256,145116,169807,0,1,147,0
1881,59682506,145033,169677,0,1,148,0
1882,59713756,144979,169556,0,1,147,0
1883,59745006,144888,169512,0,1,148,0
1884,59776256,144895,169502,0,1,148,0
1885,59807506,144758,169469,0,1,147,0
1886,59838756,144950,169680,0,1,148,0
1887,59870006,145000,169750,0,1,149,0
1888,59901256,145004,169616,0,1,148,0
1889,59932506,144878,169352,0,1,149,0
1890,59963756,144846,169310,0,1,148,0
1891,59995006,144813,169194,0,1,148,0
1892,60026256,144695,169082,0,1,149,0
1893,60057506,144741,169037,0,1,148,0
1894,60088756,144829,169250,0,1,149,0
1895,60120006,144865,169306,0,1,148,0
1896,60151256,144790,169239,0,1,149,0
1897,60182506,144830,169301,0,1,148,0
1898,60213756,144863,169305,0,1,149,0
1899,60245006,144791,169302,0,1,148,0
1900,60276256,144889,169305,0,1,149,0
1901,60307506,144895,169327,0,1,148,0
1902,60338756,144940,169358,0,1,149,0
1903,60370006,144955,169357,0,1,150,0
1904,60401256,144916,169143,0,1,149,0
1905,60432506,144798,169114,0,1,149,0
1906,60463756,144886,169309,0,1,148,0
1907,60495006,144908,169392,0,1,149,0
1908,60526256,145034,169471,0,1,150,0
1909,60557506,144965,169413,0,1,149,0
1910,60588756,144864,169301,0,1,150,0
1911,60620006,144930,169382,0,1,150,0
1912,60651256,145022,169453,0,1,149,0
1913,60682506,144969,169583,0,1,150,0
1914,60713756,145147,169776,0,1,149,0
1915,60745006,145122,169681,0,1,150,0
1916,60776256,145052,169731,0,1,151,0
1917,60807506,145131,169828,0,1,150,0
1918,60838756,145095,169423,0,1,150,0
1919,60870006,144920,169312,0,1,149,0
1920,60901256,145134,169624,0,1,150,0
1921,60932506,145124,169605,0,1,151,0
1922,60963756,145133,169581,0,1,150,0
1923,60995006,145101,169408,0,1,151,0
1924,61026256,145021,169366,0,1,151,0
1925,61057506,145059,169552,0,1,150,0
1926,61088756,145137,169642,0,1,151,0
1927,61120006,145261,169884,0,1,150,0
1928,61151256,145354,169762,0,1,151,0
1929,61182506,145291,169616,0,1,152,0
1930,61213756,145188,169603,0,1,151,0
1931,61245006,145319,169792,0,1,151,0
1932,61276256,145431,169934,0,1,150,0
1933,61307506,145442,169984,0,1,151,0
1934,61338756,145101,170095,0,1,152,0
1935,61370006,145378,170000,0,1,151,0
1936,61401256,145407,170133,0,1,152,0
1937,61432506,145580,170325,0,1,152,0
1938,61463756,145585,170356,0,1,151,0
1939,61495006,145600,170292,0,1,152,0
1940,61526256,145536,170200,0,1,151,0
1941,61557506,145486,170131,0,1,152,0
1942,61588756,145498,170148,0,1,153,0
1943,61620006,145483,170092,0,1,152,0
1944,61651256,145389,169756,0,1,152,0
1945,61682506,145238,169536,0,1,151,0
1946,61713756,145115,169365,0,1,152,0
1947,61745006,145109,169303,0,1,153,0
1948,61776256,145029,169283,0,1,152,0
1949,61807506,145185,169401,0,1,153,0
1950,61838756,145250,169497,0,1,153,0
1951,61870006,145152,169334,0,1,152,0
1952,61901256,145026,169215,0,1,153,0
1953,61932506,145152,169353,0,1,152,0
1954,61963756,145208,169423,0,1,153,0
1955,61995006,145091,169273,0,1,154,0
1956,62026256,145136,169276,0,1,153,0
1957,62057506,145127,169287,0,1,153,0
1958,62088756,145193,169340,0,1,152,0
1959,62120006,145198,169342,0,1,153,0
1960,62151256,145152,169220,0,1,154,0
1961,62182506,145100,169250,0,1,153,0
1962,62213756,145164,169261,0,1,154,0
1963,62245006,145177,169362,0,1,154,0
1964,62276256,145216,169465,0,1,153,0
1965,62307506,145257,169548,0,1,154,0
1966,62338756,145316,169687,0,1,153,0
1967,62370006,145437,169762,0,1,154,0
1968,62401256,145475,169746,0,1,155,0
1969,62432506,145550,170072,0,1,154,0
1970,62463756,145672,169887,0,1,154,0
1971,62495006,145539,169596,0,1,153,0
1972,62526256,145445,169539,0,1,154,0
1973,62557506,145350,169424,0,1,155,0
1974,62588756,145274,169301,0,1,154,0
1975,62620006,145284,169365,0,1,155,0
1976,62651256,145518,169881,0,1,155,0
1977,62682506,145630,169748,0,1,154,0
1978,62713756,145519,169600,0,1,155,0
1979,62745006,145493,169680,0,1,154,0
1980,62776256,145585,169909,0,1,155,0
1981,62807506,145714,169976,0,1,156,0
1982,62838756,145701,169978,0,1,155,0
1983,62870006,145631,169895,0,1,155,0
1984,62901256,145687,169994,0,1,154,0
1985,62932506,145711,169974,0,1,155,0
1986,62963756,145692,169815,0,1,156,0
1987,62995006,145656,169702,0,1,155,0
1988,63026256,145535,169506,0,1,156,0
1989,63057506,145512,169599,0,1,156,0
1990,63088756,145599,169797,0,1,155,0
1991,63120006,145654,169947,0,1,156,0
1992,63151256,145757,170058,0,1,155,0
1993,63182506,145719,170003,0,1,156,0
1994,63213756,145724,170050,0,1,157,0
1995,63245006,145795,170095,0,1,156,0
1996,63276256,145774,170022,0,1,156,0
1997,63307506,145688,169888,0,1,155,0
1998,63338756,145653,169711,0,1,156,0
1999,63370006,145647,169726,0,1,157,0
2000,63401256,145699,169816,0,1,156,0
2001,63432506,145699,169823,0,1,157,0
2002,63463756,145682,169677,0,1,157,0
2003,63495006,145620,169693,0,1,156,0
2004,63526256,145845,169964,0,1,157,0
2005,63557506,145817,169853,0,1,156,0
2006,63588756,145785,169697,0,1,157,0
2007,63620006,145588,169346,0,1,158,0
2008,63651256,145521,169228,0,1,157,0
2009,63682506,145461,169134,0,1,157,0
2010,63713756,145371,169120,0,1,156,0
2011,63745006,145330,169028,0,1,157,0
2012,63776256,145247,168871,0,1,158,0
2013,63807506,145222,168858,0,1,157,0
2014,63838756,145302,169008,0,1,158,0
2015,63870006,145334,169027,0,1,158,0
2016,63901256,145516,169822,0,1,157,0
2017,63932506,145965,170444,0,1,158,0
2018,63963756,146398,171074,0,1,157,0
2019,63995006,146574,171338,0,1,158,0
2020,64026256,146682,171731,0,1,159,0
2021,64057506,147038,172157,0,1,158,0
2022,64088756,146990,171897,0,1,158,0
2023,64120006,146868,171588,0,1,157,0
2024,64151256,146791,171433,0,1,158,0
